@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
504,511,513,515,515,520,512,508,512,508,507,513,514,511,507,512,514,511,508,508,510,514,519,513,510,508,510,510,508,504,508,508,508,513,517,516,512,508,510,512,509,510,512,512,515,514,514,512,512,507,504,508,510,513,514,518,513,508,504,508,507,506,508,510,512,513,516,510,505,502,501,505,505,508,517,O
519,518,515,512,516,518,514,513,509,508,511,510,512,511,510,508,506,510,512,512,513,510,507,508,508,506,504,510,516,512,513,516,516,513,512,512,510,508,510,507,509,510,517,516,512,510,511,506,506,505,512,511,512,512,513,508,508,512,511,512,513,512,508,508,505,504,512,518,514,518,514,504,503,512,512,O
509,508,505,509,514,516,512,511,512,512,512,510,508,506,510,511,510,510,508,513,508,505,512,515,518,515,509,505,509,509,508,517,512,508,512,510,508,514,513,508,512,511,505,508,508,507,516,520,513,510,508,512,507,505,506,512,521,515,516,510,504,506,507,502,506,513,513,514,509,508,508,512,510,510,514,O
515,512,512,509,511,510,510,510,512,508,506,508,514,513,513,514,515,510,508,513,510,508,510,510,508,510,508,508,504,507,512,513,518,515,510,507,508,510,506,507,510,518,518,512,512,510,505,507,512,510,504,501,504,508,516,521,518,515,518,513,509,505,504,507,509,510,512,512,510,512,514,513,510,512,509,O
510,510,508,506,507,512,512,515,517,512,514,512,506,510,512,512,515,515,513,508,510,506,506,509,510,507,507,508,518,513,512,513,514,512,513,512,508,515,510,510,506,508,513,513,515,512,513,510,512,510,510,513,510,514,512,517,510,509,508,511,512,512,509,508,512,512,513,516,515,512,509,510,512,512,508,O
508,508,512,513,512,510,512,510,508,512,510,513,511,511,512,514,509,510,513,512,512,507,505,506,510,504,511,515,516,521,514,510,504,509,505,512,518,512,510,505,508,508,515,511,510,512,509,519,512,512,505,512,508,510,514,512,515,511,508,507,512,508,507,510,510,518,518,516,511,510,502,505,514,512,513,O
514,512,508,510,504,508,516,512,515,517,513,512,518,512,513,519,509,508,512,508,508,512,512,511,515,506,507,512,505,510,515,512,508,513,512,514,513,511,508,508,513,510,510,512,512,511,508,508,508,512,512,513,513,514,509,508,512,512,512,512,512,510,510,513,514,512,507,510,511,508,510,514,511,508,510,O
509,513,512,509,512,512,511,508,509,509,509,514,512,513,514,512,510,511,510,509,508,504,510,510,506,508,512,514,515,512,514,514,510,508,507,509,508,508,508,514,513,512,512,512,512,510,507,510,515,514,508,508,510,512,509,510,520,515,509,504,508,506,506,507,510,515,512,510,510,514,514,510,514,520,512,O
510,512,512,511,507,507,510,512,512,510,508,508,511,510,512,516,512,512,512,508,508,508,511,512,512,516,516,516,512,510,513,517,513,511,512,513,508,508,509,512,510,506,510,510,512,512,510,510,512,509,506,506,510,513,510,511,515,515,512,512,511,513,508,507,508,514,512,508,510,513,511,509,508,514,512,O
509,507,510,515,512,516,514,506,504,512,506,513,515,507,509,508,508,508,512,508,517,521,510,512,506,504,511,510,508,517,510,508,509,505,510,510,504,508,512,510,514,513,509,511,509,516,509,512,512,508,515,508,512,510,511,507,507,511,507,513,508,509,509,511,512,508,513,508,513,513,516,512,510,513,512,O
511,512,510,511,507,508,509,509,514,506,508,505,508,509,512,514,511,510,511,512,510,509,512,513,512,510,512,511,512,510,510,505,506,511,513,512,511,510,510,510,505,512,512,511,512,513,514,511,508,508,507,509,512,515,510,511,512,512,511,512,508,509,514,514,513,513,510,510,512,509,510,508,508,512,514,O
512,513,512,512,512,512,514,515,514,515,508,507,507,512,512,512,510,509,510,507,508,509,512,512,515,515,512,510,508,510,512,513,514,511,512,510,510,505,512,512,512,510,508,512,513,511,510,512,512,510,512,513,512,511,508,505,507,504,504,510,511,512,509,510,510,515,519,518,515,514,510,510,508,511,510,O
508,508,513,514,515,519,512,511,512,510,513,509,508,508,507,505,506,509,509,507,508,508,510,508,508,510,508,517,517,512,512,514,511,512,512,513,505,507,508,510,512,515,510,507,508,505,508,512,512,510,510,512,513,508,508,512,512,510,512,507,511,510,510,510,511,512,510,506,508,509,513,516,515,505,508,O
512,508,511,512,510,512,512,510,508,508,505,504,510,512,515,516,513,509,507,509,510,515,515,517,517,515,510,507,507,508,504,505,505,505,510,513,513,514,513,516,519,518,509,509,508,508,505,508,507,510,515,509,509,508,510,511,512,508,512,512,514,508,510,512,514,511,510,512,509,510,513,510,510,508,512,O
512,512,512,507,508,512,508,507,508,509,507,510,513,515,514,515,514,505,504,502,510,510,512,512,512,514,513,513,508,512,512,510,507,508,512,512,510,513,511,510,505,509,508,510,513,512,511,513,515,512,511,512,510,510,509,508,509,508,507,512,514,513,510,508,514,516,511,512,508,510,512,512,508,508,510,O
508,510,509,509,512,515,514,513,512,512,508,512,514,510,505,502,507,508,510,513,510,512,508,514,508,504,507,512,513,515,516,515,511,509,511,514,512,508,504,505,507,512,511,512,510,512,512,512,512,512,512,515,512,512,509,509,512,512,512,512,512,508,512,510,509,507,510,514,512,512,513,510,512,512,508,O
505,504,505,506,506,513,512,516,512,515,510,510,510,510,510,510,508,510,518,515,514,508,506,508,510,509,510,510,513,514,509,514,512,515,515,512,512,513,512,512,518,514,512,505,505,505,508,510,510,508,510,510,515,514,513,513,508,505,506,508,508,510,510,512,512,512,513,507,507,505,508,512,515,514,512,O
512,512,510,512,512,512,510,508,509,512,512,511,506,506,504,504,506,509,510,509,514,514,515,512,511,513,512,510,512,507,505,508,513,513,512,508,507,504,507,509,515,515,510,510,506,512,514,517,514,513,509,507,508,513,521,521,514,505,507,509,512,514,510,508,510,513,514,512,513,515,510,508,510,510,512,O
509,508,508,509,512,514,512,513,510,512,511,510,512,508,504,506,507,507,509,511,513,514,515,512,513,511,508,506,506,509,510,512,513,510,509,510,512,510,504,508,510,511,512,510,513,513,515,510,510,513,518,518,516,510,504,508,507,509,512,515,512,513,512,512,508,506,506,508,510,508,508,512,513,510,511,O
512,512,514,515,512,510,508,509,510,512,512,512,515,512,512,510,511,510,506,510,512,514,510,512,510,513,512,511,507,508,511,510,512,510,512,505,510,515,516,512,512,512,512,512,508,508,508,512,510,510,509,512,510,513,513,513,513,508,508,507,512,513,513,510,504,507,507,513,517,518,513,512,515,515,512,O
506,504,499,509,515,514,512,512,506,508,511,512,519,514,510,510,509,507,506,504,508,512,516,512,513,514,512,508,508,509,511,510,510,512,512,512,513,508,505,504,512,512,518,520,519,512,506,510,509,509,508,508,511,511,508,512,514,514,508,508,512,512,512,510,513,513,514,514,517,512,510,504,504,504,505,O
508,509,512,515,511,510,510,506,507,505,510,512,512,514,512,512,514,512,510,510,506,505,504,508,513,515,515,513,515,512,514,512,512,510,513,510,510,509,507,510,509,513,508,510,508,508,508,506,505,506,512,512,514,511,510,510,512,512,510,510,513,510,513,510,515,513,512,508,508,506,507,510,508,508,508,O
505,508,508,512,513,519,512,507,508,512,512,515,512,508,509,505,508,510,508,514,513,508,510,509,508,508,510,510,510,515,516,517,514,510,512,506,508,510,514,514,510,506,512,509,508,514,512,506,504,504,512,514,515,513,512,512,507,512,511,513,512,513,508,510,508,506,510,509,510,510,509,508,510,512,512,O
512,510,512,511,515,513,512,510,512,510,513,515,512,510,505,512,510,512,510,510,508,512,512,515,515,512,508,508,508,511,509,508,505,511,512,511,508,512,516,514,512,513,513,515,513,511,508,505,509,508,502,504,508,515,518,521,518,515,512,507,505,506,508,512,516,518,515,510,508,508,508,508,510,508,510,O
510,510,512,509,508,508,506,507,510,515,512,512,506,505,507,510,510,513,516,514,512,510,508,512,514,513,509,506,505,509,510,515,518,513,516,512,514,514,510,504,508,507,510,507,508,508,508,508,512,512,511,509,514,512,510,508,509,512,514,512,506,506,505,513,515,513,517,514,510,507,509,506,510,512,512,O
507,507,508,508,509,510,513,509,510,513,515,518,517,510,511,512,510,507,510,506,504,504,508,508,513,511,510,512,515,509,512,515,514,511,508,507,506,505,507,513,511,509,507,510,510,510,512,510,507,510,516,512,513,513,512,509,506,509,510,508,512,512,512,508,510,512,513,513,511,510,508,508,508,505,511,O
510,513,513,515,511,510,508,506,513,515,521,519,515,510,510,508,505,508,512,508,508,513,513,512,515,511,509,510,514,512,512,510,508,510,509,507,506,510,512,513,508,511,518,515,514,514,512,505,506,505,504,507,507,513,516,514,508,508,507,511,520,517,512,510,511,510,508,506,508,510,508,514,508,512,508,O
512,508,510,510,506,512,511,515,512,511,508,510,510,512,510,505,515,513,512,508,508,512,513,512,512,515,513,510,508,508,509,513,512,512,512,510,508,512,514,515,510,510,510,511,512,509,510,512,511,509,508,514,508,512,510,510,510,512,510,508,505,508,508,508,506,510,512,512,513,513,514,512,515,512,510,O
504,508,512,510,510,508,512,512,512,511,510,507,508,513,509,512,508,508,504,506,512,512,519,515,512,504,505,507,512,512,518,515,511,514,512,510,510,511,508,507,509,505,508,507,505,510,512,511,512,512,514,508,512,514,509,512,511,513,516,513,513,510,510,508,506,508,505,508,510,510,510,513,513,509,506,O
505,506,512,512,515,514,513,514,514,513,510,513,512,512,508,504,504,504,504,506,512,516,520,520,516,504,502,507,509,515,516,517,512,512,505,508,510,510,507,506,514,511,512,512,513,514,513,513,511,512,507,510,508,506,509,507,508,508,512,516,520,515,515,512,510,507,506,505,506,509,507,508,514,512,512,O
511,507,510,510,515,514,513,512,512,513,509,507,508,505,504,506,507,510,516,518,512,514,511,508,510,508,512,510,509,512,510,512,508,507,508,508,510,508,510,512,515,517,514,513,513,510,510,516,511,506,506,508,510,514,518,515,513,512,508,508,511,512,510,509,509,510,506,508,515,514,512,510,510,508,507,O
508,509,514,513,516,512,515,511,508,509,513,509,511,505,504,508,514,516,516,514,504,504,512,512,512,510,510,510,510,514,507,502,499,504,510,515,517,514,512,510,514,512,508,504,505,509,510,510,512,513,510,518,512,515,515,515,508,508,510,505,506,510,512,512,512,508,507,510,513,514,514,508,509,512,510,O
511,508,508,510,508,511,510,508,508,512,511,512,512,514,514,511,509,512,512,512,510,508,508,507,510,513,511,511,508,509,512,512,514,510,514,512,513,515,510,512,513,505,511,509,510,505,502,507,506,510,512,507,507,508,510,520,520,518,512,510,512,510,513,512,510,510,505,507,512,510,512,508,511,510,507,O
508,507,512,511,508,507,507,515,518,520,515,510,509,511,512,506,509,507,506,506,512,512,514,513,514,511,512,512,507,505,511,512,512,512,513,510,508,508,510,511,516,516,518,510,512,511,506,509,508,505,508,512,513,513,512,509,509,508,508,510,514,508,506,512,513,510,508,508,506,514,514,512,514,510,508,O
508,507,514,514,514,514,517,514,506,507,509,512,509,507,510,513,508,507,506,510,512,511,508,512,508,504,504,510,516,516,512,507,510,517,518,514,512,511,509,508,508,509,510,510,512,510,512,508,510,510,508,508,512,512,510,508,508,512,512,513,513,510,510,507,511,509,513,512,515,514,510,512,518,510,507,O
506,508,510,516,515,512,514,515,511,508,509,510,510,504,505,504,505,512,520,519,518,512,512,508,508,507,512,513,508,510,511,512,512,512,515,515,508,512,512,508,507,513,512,511,513,515,512,511,508,508,512,511,515,513,512,508,507,508,504,510,512,507,508,508,508,514,516,512,513,510,513,512,512,510,512,O
511,508,506,507,510,510,508,510,513,508,508,508,509,511,514,514,512,510,513,516,516,513,507,508,512,512,512,511,515,510,504,502,505,510,515,513,506,499,510,514,522,518,512,510,511,512,509,512,510,514,513,512,508,511,513,510,510,509,512,516,514,513,508,507,506,512,514,512,510,508,508,510,508,508,509,O
512,512,510,510,512,515,510,513,512,514,512,508,507,507,504,504,508,508,513,512,508,512,512,508,508,515,513,517,513,506,506,512,512,510,512,512,512,508,508,511,510,508,507,507,516,514,512,508,505,514,515,512,510,512,512,511,507,507,510,508,511,510,511,515,514,514,513,510,509,508,506,511,519,516,508,O
507,508,508,514,512,510,508,508,508,512,514,518,518,510,505,505,506,506,507,508,508,512,511,515,511,510,508,510,510,512,510,513,512,518,515,515,512,510,508,508,510,506,513,512,515,509,512,511,506,508,510,515,515,508,506,508,505,507,510,512,508,511,513,511,512,516,513,512,506,508,508,508,508,511,514,O
512,510,512,512,514,510,509,512,512,510,512,510,511,508,512,512,509,508,510,512,512,513,510,507,509,514,509,512,508,511,511,510,510,510,508,510,513,514,512,512,510,508,507,510,508,512,517,518,513,513,510,504,504,509,511,515,518,516,513,510,511,508,505,507,510,510,510,511,508,512,514,512,512,514,512,O
508,508,512,512,510,505,505,508,512,513,508,510,515,516,513,512,513,512,512,514,510,507,510,510,505,511,513,512,511,511,512,512,510,509,505,504,510,513,510,514,511,512,513,509,504,505,513,516,521,511,509,508,508,504,508,510,512,514,516,515,511,512,509,511,512,511,510,515,514,509,514,515,508,506,506,O
508,508,508,504,502,506,510,512,516,517,517,514,508,508,508,508,509,511,509,512,512,511,512,508,508,511,512,513,512,513,514,512,506,505,507,512,510,512,510,511,510,512,512,510,508,512,513,506,505,507,512,515,518,518,512,505,510,510,507,507,510,512,508,510,513,515,511,504,508,509,512,512,512,513,510,O
508,507,512,508,509,507,510,508,508,512,513,513,511,509,508,512,508,510,509,510,512,512,515,515,516,514,512,508,508,510,510,508,510,508,507,512,509,510,512,512,514,512,511,515,513,512,514,509,511,511,513,512,508,504,506,509,510,513,518,515,510,512,509,505,507,510,512,506,508,507,511,512,510,514,515,O
512,512,510,509,512,512,513,515,515,510,508,501,504,507,510,514,515,514,510,510,509,512,514,515,510,510,512,513,513,514,513,508,512,512,512,514,512,510,508,507,505,510,512,510,511,510,512,514,512,512,512,508,511,512,514,512,510,510,505,505,506,505,507,508,505,507,507,511,510,511,510,505,506,510,514,O
512,513,512,512,512,512,510,506,507,510,511,513,514,515,513,515,512,512,510,510,510,512,512,508,509,504,504,508,511,520,516,517,518,512,510,507,510,507,504,504,506,506,512,513,514,516,518,518,513,512,507,510,508,506,508,509,512,515,515,515,512,510,508,505,508,511,515,511,512,514,507,510,508,506,508,O
506,510,511,510,512,512,512,508,517,513,515,512,512,508,506,508,510,512,513,512,508,512,510,510,507,511,516,515,517,509,508,508,511,508,505,508,512,510,509,507,508,512,510,510,509,518,518,515,512,512,512,504,506,507,508,511,515,515,525,520,512,511,505,500,500,499,507,510,513,514,514,509,508,513,510,O
512,512,511,508,514,513,518,510,507,506,514,512,516,512,512,509,508,506,506,510,507,507,510,518,518,514,512,514,508,508,509,512,510,509,510,514,508,508,504,508,512,512,510,510,508,513,511,506,508,506,512,514,518,520,510,508,502,502,506,516,515,514,510,506,513,512,512,514,512,512,508,512,513,509,510,O
507,509,510,512,510,509,508,510,510,514,513,513,512,508,506,499,504,505,506,513,515,520,514,510,508,502,509,513,508,512,514,514,511,510,512,510,510,510,513,508,505,507,515,518,518,514,511,510,510,506,504,510,502,507,513,516,513,511,508,510,514,513,514,512,511,507,508,507,507,507,514,516,515,513,513,O
512,510,508,505,510,512,510,508,504,509,511,512,508,508,511,512,518,515,513,506,510,510,510,513,515,507,510,514,511,510,508,508,508,508,508,513,515,512,516,516,509,509,510,512,513,515,513,508,513,507,507,507,508,510,508,512,515,518,517,518,516,509,508,500,497,505,511,512,514,515,521,520,516,514,504,O
509,506,506,505,505,507,506,507,510,512,516,514,516,517,515,512,508,508,514,513,514,512,509,510,505,506,505,512,512,518,513,513,514,512,514,512,508,506,507,508,503,504,510,513,510,513,515,516,515,515,512,508,506,507,512,514,510,507,508,508,513,511,513,505,507,508,512,518,518,516,518,513,511,506,506,O
505,504,504,506,513,509,508,510,512,515,513,510,514,513,512,509,512,512,511,512,508,510,513,513,514,512,506,510,506,512,512,510,512,513,518,516,514,508,502,505,510,510,512,521,526,517,508,504,502,504,509,512,514,512,507,511,510,508,503,508,510,513,509,512,512,517,513,514,509,507,507,508,507,505,504,O
511,521,519,515,512,510,510,507,509,512,511,510,511,512,508,508,502,508,515,520,521,520,508,504,512,512,512,508,512,510,508,505,508,513,512,509,508,508,512,510,514,512,508,508,510,512,510,512,510,507,508,509,510,510,511,515,518,520,511,506,511,506,512,510,508,506,505,506,512,511,512,514,516,514,509,O
513,512,513,511,509,508,514,510,508,502,506,510,516,514,512,514,507,513,514,508,505,500,507,508,512,514,514,518,515,510,508,510,514,512,513,510,506,510,512,512,514,510,512,508,508,508,512,510,510,510,512,512,513,512,512,516,515,519,512,507,508,500,506,507,513,513,509,504,507,508,515,518,518,518,506,O
508,504,508,511,512,510,508,509,512,508,508,508,512,510,513,515,516,515,513,510,511,512,509,502,504,512,510,511,511,513,512,512,512,510,512,512,516,512,515,514,510,504,505,512,513,515,512,510,514,512,514,512,515,509,508,504,507,510,513,514,511,511,510,512,508,508,505,510,511,513,512,514,512,510,512,O
513,512,512,505,510,510,511,508,507,506,512,514,514,506,512,515,515,516,510,510,511,508,510,512,509,506,508,511,512,508,510,512,513,511,507,515,515,513,510,509,508,507,510,510,508,512,512,505,510,514,512,518,512,510,508,513,506,508,508,505,510,508,512,513,513,512,509,507,509,505,508,508,512,508,509,O
515,512,518,515,510,510,510,510,511,510,512,507,504,504,507,510,512,513,513,510,514,512,509,510,508,511,510,511,510,512,508,510,512,510,513,508,512,512,512,518,515,512,512,515,513,512,512,507,506,511,504,505,504,502,507,509,516,512,506,510,510,517,520,518,513,510,506,507,509,510,508,510,512,513,513,O
508,510,508,508,512,512,514,510,507,507,509,514,513,513,515,512,512,513,511,509,511,507,505,508,510,506,515,514,508,511,511,512,514,514,514,511,508,508,506,508,507,509,504,505,507,504,511,511,511,512,508,509,507,512,509,512,514,515,515,510,512,512,512,510,512,515,508,510,510,508,505,507,509,510,512,O
511,510,512,510,509,512,516,513,510,506,510,512,510,510,509,509,509,510,507,513,510,512,508,512,513,510,513,515,513,511,510,508,508,510,510,510,515,510,508,510,508,512,512,510,508,509,508,508,508,512,513,515,514,505,512,512,512,513,508,505,512,510,510,511,510,510,509,511,513,513,512,510,508,512,513,O
508,505,506,507,508,512,512,513,511,512,516,512,512,510,511,512,506,504,512,515,515,518,512,513,505,503,509,516,512,514,514,512,510,514,506,504,501,506,510,515,512,510,515,512,512,508,512,513,514,511,510,510,509,509,513,513,508,512,508,511,510,508,513,512,512,511,508,504,510,508,510,514,515,515,510,O
508,506,505,510,510,508,510,512,515,515,512,512,511,512,515,516,512,510,508,513,513,515,508,504,504,505,515,514,510,510,512,512,511,512,508,513,510,512,508,512,508,512,510,510,508,510,513,516,513,512,512,508,506,505,505,514,517,516,507,510,508,510,516,514,514,508,506,513,514,511,510,510,508,511,508,O
505,508,510,508,510,515,512,512,511,513,514,512,512,508,509,513,509,510,505,506,504,513,512,508,510,513,514,515,511,510,505,508,515,515,512,507,505,508,508,517,512,508,509,511,510,510,518,516,506,504,506,510,514,516,520,513,510,505,507,504,510,512,512,514,514,508,513,513,512,508,505,510,515,514,516,O
518,516,513,510,508,506,508,510,510,512,510,510,512,512,510,506,507,511,513,512,512,514,517,517,516,512,507,508,510,512,510,512,508,512,508,512,509,512,506,510,512,514,512,517,509,516,512,511,508,511,508,508,508,512,513,514,510,514,515,511,510,513,510,508,506,508,501,511,512,513,512,512,510,508,508,O
512,510,510,512,510,510,512,510,512,511,510,507,508,510,512,515,516,513,512,510,510,508,507,508,514,509,508,509,510,513,519,516,515,510,506,509,508,510,512,512,506,512,512,510,507,509,508,512,509,508,509,513,512,518,518,514,506,504,505,508,512,515,514,515,514,513,512,510,511,508,510,510,508,511,508,O
508,507,510,511,511,508,512,512,512,512,508,512,513,514,512,509,508,509,510,511,512,514,508,510,508,507,510,510,507,513,515,518,512,508,507,510,512,514,515,516,510,510,506,508,510,512,510,513,509,514,512,510,505,510,505,508,506,507,514,518,512,510,511,508,512,518,516,515,511,510,508,506,508,511,510,O
508,506,510,512,513,512,513,514,512,506,505,507,508,511,515,514,514,512,514,510,508,504,506,509,512,512,512,513,516,514,510,512,512,511,513,510,508,508,506,512,512,508,508,507,508,513,513,512,510,512,506,512,510,511,512,512,512,515,512,512,509,510,507,510,513,513,512,514,508,512,510,508,505,508,508,O
510,512,512,513,512,510,515,512,512,507,510,512,515,515,514,505,506,504,504,504,512,510,513,518,518,515,510,505,504,504,506,514,518,516,518,512,511,512,513,512,510,508,507,510,512,510,507,511,513,510,511,512,514,512,508,508,506,508,508,509,512,512,512,511,511,510,512,514,515,515,512,509,512,511,510,O
511,510,506,508,507,512,508,508,508,512,512,515,512,510,512,507,511,511,512,508,513,510,508,506,513,512,511,505,510,512,514,513,514,513,514,508,506,508,512,516,514,510,507,506,510,508,505,507,508,507,508,512,512,514,512,510,510,513,512,512,512,512,508,508,510,514,514,513,513,513,507,505,512,514,518,O
514,512,511,511,512,515,508,504,505,506,508,508,508,509,507,512,513,515,514,511,505,507,511,516,513,513,510,508,510,510,509,510,512,515,513,513,510,511,510,510,507,508,513,514,512,514,513,510,512,508,510,510,511,510,505,503,508,513,518,514,512,508,513,509,512,508,507,513,516,514,514,508,508,505,508,O
508,507,505,504,508,511,518,519,518,514,512,512,514,514,508,504,505,508,512,513,508,510,511,508,512,515,512,512,512,512,513,512,508,508,508,507,508,513,515,515,512,508,512,510,513,516,512,510,510,505,511,515,512,510,508,509,506,508,508,510,510,512,512,510,513,513,515,514,510,506,509,510,512,514,513,O
510,505,506,510,511,514,512,508,510,510,508,512,514,514,513,512,510,512,510,512,512,512,512,514,513,510,504,506,505,508,508,509,505,508,512,512,510,513,509,508,508,510,511,512,513,510,506,506,508,507,509,512,512,512,511,516,515,517,513,512,505,505,505,512,515,515,512,515,511,508,509,515,513,513,511,O
512,512,516,512,512,510,510,504,506,508,515,514,513,514,513,513,512,512,512,510,507,506,509,513,514,515,510,512,506,511,512,512,512,513,515,515,509,508,507,505,504,504,505,510,512,514,516,515,510,513,513,510,507,507,510,510,512,512,510,513,515,511,510,510,509,510,513,512,511,508,510,505,508,510,512,O
508,511,516,515,513,514,512,505,512,513,514,512,512,510,508,510,510,512,512,507,507,508,508,511,510,515,514,509,510,510,510,512,514,512,510,508,509,508,510,510,509,511,515,511,513,514,512,513,508,511,510,510,510,510,506,509,512,512,512,506,506,510,512,512,516,518,515,511,508,508,507,508,510,512,512,O
512,512,511,510,508,510,512,513,515,512,508,502,509,506,506,511,513,511,512,513,515,515,513,512,510,507,507,510,514,513,510,508,509,512,514,512,510,512,515,514,510,513,510,511,504,504,505,509,510,514,512,512,510,514,512,512,509,508,508,509,508,508,504,510,512,510,509,513,512,509,513,508,512,512,510,O
512,512,512,516,512,506,504,506,507,505,508,510,514,516,514,515,513,515,514,510,506,505,506,513,516,514,509,510,512,508,506,505,506,510,510,511,510,512,512,510,510,506,508,507,508,515,514,511,515,514,510,506,508,508,513,510,510,509,512,510,510,509,507,510,513,512,514,517,514,512,507,505,505,506,512,O
511,514,519,517,512,516,513,508,504,504,509,510,512,510,512,512,508,508,508,513,515,515,516,513,508,504,501,508,511,509,502,504,513,512,513,517,513,514,512,512,513,513,512,510,507,504,510,514,513,515,510,510,509,508,506,508,507,511,510,514,512,510,510,511,511,513,512,510,512,513,508,512,510,512,512,O
509,513,516,513,508,502,505,508,513,514,514,513,516,516,510,512,509,505,512,513,515,511,512,508,510,509,508,512,511,512,511,510,511,511,514,511,507,507,510,511,508,508,508,512,512,511,511,513,511,508,510,513,510,510,510,512,513,510,512,511,512,516,515,513,508,510,506,511,510,505,507,510,515,512,512,O
514,509,514,508,508,505,502,499,505,514,522,519,519,513,512,504,506,508,510,514,514,516,514,510,504,505,507,508,507,508,514,512,513,509,504,504,512,513,514,515,513,512,512,507,509,508,508,507,508,512,510,512,512,512,513,511,515,513,516,512,512,510,510,512,509,514,512,510,507,505,505,508,509,507,512,O
510,512,512,512,514,512,512,512,512,508,512,513,513,508,508,509,513,515,514,515,508,504,506,512,513,513,510,509,505,510,514,513,513,511,507,510,510,512,516,515,512,510,508,510,511,509,513,513,512,513,504,510,510,511,512,510,512,510,507,508,508,507,507,510,514,514,517,512,507,509,510,512,510,513,515,O
513,513,506,502,503,507,511,512,516,517,513,510,511,508,509,510,509,508,512,514,514,512,508,509,508,507,510,513,516,514,512,510,510,512,516,512,512,508,508,510,517,508,505,510,510,511,512,508,511,507,510,510,512,514,513,510,508,507,512,516,515,510,509,505,509,508,506,512,512,512,515,512,511,510,513,O
513,507,511,512,510,508,510,514,508,508,506,513,510,512,510,513,512,513,515,519,515,512,510,505,507,504,504,511,506,510,510,512,514,513,515,511,510,515,514,513,508,507,505,506,513,514,515,510,508,512,509,514,514,512,508,499,504,508,510,514,508,513,512,516,510,510,512,512,512,510,510,511,508,508,507,O
507,509,516,516,510,505,507,512,513,513,510,508,508,509,514,512,509,512,508,510,509,509,510,508,507,510,513,513,515,512,511,511,512,512,515,512,508,510,508,508,512,512,510,512,512,513,515,511,508,505,506,512,511,504,508,512,513,516,516,517,508,505,511,515,512,512,509,508,509,510,508,512,510,510,508,O
